ID_Transacao,Data_Processamento,Valor_Recebido
TRX-002354,2026-06-15,6536.91
TRX-002355,2026-06-11,8332.21
TRX-002356,2026-06-06,1373.98
TRX-002357,2026-05-27,13790.67
TRX-002358,2026-06-05,1292.28
TRX-002359,2026-05-28,6465.19
TRX-002360,2026-05-26,8494.39
TRX-002361,2026-06-18,3259.61
TRX-002362,2026-06-05,1889.63
TRX-002363,2026-06-02,1966.29
TRX-002364,2026-05-22,4410.05
TRX-002365,2026-06-03,12991.5
TRX-002367,2026-06-12,7422.12
TRX-002368,2026-06-16,14595.46
TRX-002369,2026-05-20,5764.57
TRX-002370,2026-05-30,13463.92
TRX-002371,2026-05-26,579.89
TRX-002372,2026-06-12,10203.9
TRX-002373,2026-06-04,12240.66
TRX-002374,2026-05-25,7540.1
TRX-002375,2026-06-15,1018.08
TRX-002376,2026-06-06,10747.04
TRX-002377,2026-05-28,7292.02
TRX-002378,2026-06-16,8847.74
TRX-002379,2026-06-05,4779.41
TRX-002380,2026-05-29,7866.88
TRX-002381,2026-06-02,10427.73
TRX-002382,2026-06-13,11382.37
TRX-002383,2026-06-18,511.65
TRX-002384,2026-06-10,8713.54
TRX-002385,2026-05-23,2950.44
TRX-002386,2026-05-22,5511.59
TRX-002387,2026-05-19,4164.45
TRX-002388,2026-05-30,9358.73
TRX-002389,2026-06-11,13355.54
TRX-002390,2026-06-17,4890.42
TRX-002391,2026-05-23,11421.57
TRX-002392,2026-06-05,10846.7
TRX-002393,2026-06-12,865.93
TRX-002394,2026-06-02,3261.99
TRX-002395,2026-06-02,11746.73
TRX-002396,2026-06-05,10922.23
TRX-002397,2026-06-09,4257.46
TRX-002398,2026-05-27,7735.4
TRX-002399,2026-06-08,7507.6
TRX-002400,2026-05-31,2047.59
TRX-002402,2026-06-05,3477.72
TRX-002404,2026-06-13,12819.92
TRX-002405,2026-05-31,4154.76
TRX-002406,2026-06-11,10805.2
TRX-002407,2026-06-01,10622.75
TRX-002408,2026-06-02,1612.59
TRX-002409,2026-06-11,11043.06
TRX-002410,2026-05-21,6841.41
TRX-002411,2026-06-16,7176.33
TRX-002412,2026-05-23,6383.75
TRX-002413,2026-05-24,13787.5
TRX-002414,2026-06-14,14129.18
TRX-002415,2026-05-24,11377.54
TRX-002416,2026-05-22,10774.82
TRX-002417,2026-05-31,720.44
TRX-002418,2026-06-10,9868.24
TRX-002419,2026-06-16,6053.91
TRX-002421,2026-05-23,12055.74
TRX-002422,2026-06-16,3895.45
TRX-002423,2026-05-24,13820.39
TRX-002424,2026-06-18,4207.04
TRX-002425,2026-06-05,12131.73
TRX-002426,2026-06-17,1327.46
TRX-002427,2026-06-08,14839.6
TRX-002428,2026-06-03,1360.64
TRX-002429,2026-06-15,2059.81
TRX-002430,2026-06-01,14696.82
TRX-002431,2026-06-04,11354.2
TRX-002432,2026-06-06,1147.75
TRX-002433,2026-06-02,3736.1
TRX-002434,2026-06-09,2513.64
TRX-002435,2026-06-07,5517.27
TRX-002436,2026-05-21,1100.38
TRX-002437,2026-05-20,4214.22
TRX-002440,2026-05-21,2544.7
TRX-002441,2026-06-01,11618.27
TRX-002442,2026-06-11,7629.66
TRX-002444,2026-06-17,4754.16
TRX-002445,2026-05-23,2382.91
TRX-002446,2026-06-11,13689.53
TRX-002447,2026-05-22,6844.41
TRX-002448,2026-05-25,9745.6
TRX-002450,2026-06-05,4104.55
TRX-002451,2026-06-17,6480.3
TRX-002452,2026-05-24,2664.09
TRX-002453,2026-06-14,5297.72
TRX-002454,2026-05-27,2863.59
TRX-002455,2026-05-26,885.45
TRX-002456,2026-05-24,5016.04
TRX-002457,2026-06-04,3887.44
TRX-002458,2026-06-19,10533.84
TRX-002459,2026-05-25,11731.69
TRX-002460,2026-05-21,13508.03
TRX-002461,2026-06-03,11047.41
TRX-002462,2026-05-21,12177.8
TRX-002463,2026-06-06,3543.16
TRX-002464,2026-06-07,10016.23
TRX-002466,2026-06-03,13040.26
TRX-002467,2026-06-01,4317.85
TRX-002468,2026-05-30,10957.11
TRX-002469,2026-05-21,5007.76
TRX-002470,2026-06-02,11708.34
TRX-002471,2026-05-31,7745.9
TRX-002472,2026-05-19,8151.88
TRX-002473,2026-06-16,14852.38
TRX-002474,2026-06-07,6978.21
TRX-002475,2026-06-12,13407.36
TRX-002476,2026-06-03,9395.05
TRX-002477,2026-05-30,11079.58
TRX-002479,2026-06-11,5994.09
TRX-002481,2026-05-30,2184.36
TRX-002482,2026-06-05,12717.69
TRX-002483,2026-06-14,12708.14
TRX-002484,2026-05-23,926.07
TRX-002485,2026-06-14,4792.98
TRX-002488,2026-05-31,8458.9
TRX-002489,2026-06-09,8824.46
TRX-002490,2026-06-06,8530.62
TRX-002491,2026-05-31,5257.44
TRX-002492,2026-06-06,6385.61
TRX-002493,2026-05-21,14627.18
TRX-002494,2026-06-18,13114.03
TRX-002495,2026-06-11,8323.35
TRX-002496,2026-06-17,12982.17
TRX-002497,2026-06-16,1572.4
TRX-002498,2026-06-15,2982.02
TRX-002499,2026-06-17,3379.42
TRX-002500,2026-05-22,12674.21
TRX-002501,2026-06-06,1520.61
TRX-002502,2026-05-19,11669.2
TRX-002503,2026-06-13,12882.71
TRX-002504,2026-05-25,5922.25
TRX-002506,2026-05-24,5161.04
TRX-002507,2026-05-26,3779.9
TRX-002508,2026-06-04,7548.77
TRX-002509,2026-05-28,1107.38
TRX-002510,2026-05-24,9423.58
TRX-002511,2026-06-09,6832.8
TRX-002512,2026-06-12,3298.99
TRX-002513,2026-06-02,9623.73
TRX-002514,2026-06-06,5663.35
TRX-002515,2026-06-09,13797.65
TRX-002516,2026-06-16,13915.46
TRX-002517,2026-05-20,11528.16
TRX-002519,2026-06-12,1708.53
TRX-002520,2026-05-26,13626.88
TRX-002521,2026-06-16,14764.63
TRX-002522,2026-05-23,7858.0
TRX-002523,2026-06-06,3458.92
TRX-002524,2026-06-11,13812.13
TRX-002525,2026-06-13,1302.26
TRX-002526,2026-06-02,13273.81
TRX-002527,2026-06-08,2890.95
TRX-002528,2026-06-04,14595.74
TRX-002529,2026-06-13,1987.68
TRX-002530,2026-06-02,3832.17
TRX-002531,2026-05-30,1591.91
TRX-002532,2026-05-24,14589.85
TRX-002533,2026-06-01,14674.79
TRX-002534,2026-06-14,13267.83
TRX-002535,2026-05-23,3198.89
TRX-002536,2026-05-29,8182.73
TRX-002537,2026-05-26,11555.47
TRX-002538,2026-05-31,14399.22
TRX-002539,2026-05-24,12261.07
TRX-002540,2026-05-25,13992.07
TRX-002541,2026-05-22,3360.83
TRX-002542,2026-05-21,3361.22
TRX-002543,2026-05-26,11195.49
TRX-002544,2026-05-20,4328.93
TRX-002545,2026-06-01,9061.09
TRX-002546,2026-05-30,13559.52
TRX-002547,2026-06-09,1700.42
TRX-002548,2026-06-17,5809.96
TRX-002549,2026-05-22,11507.91
TRX-002550,2026-05-28,2884.28
TRX-002551,2026-06-07,9946.69
TRX-002552,2026-06-18,859.58
TRX-002553,2026-05-23,936.86
TRX-002554,2026-05-28,2882.84
TRX-002555,2026-06-14,11662.56
TRX-002556,2026-06-16,14006.1
TRX-002557,2026-05-21,11754.3
TRX-002558,2026-06-17,5480.69
TRX-002559,2026-06-06,1031.41
TRX-002560,2026-06-05,8621.2
TRX-002561,2026-06-05,8388.77
TRX-002562,2026-06-11,8788.76
TRX-002563,2026-06-05,4741.93
TRX-002564,2026-06-16,3607.05
TRX-002565,2026-06-07,9153.57
TRX-002566,2026-05-27,7048.74
TRX-002567,2026-06-04,13757.53
TRX-002568,2026-06-17,14201.65
TRX-002569,2026-06-07,6179.0
TRX-002570,2026-06-15,3226.01
TRX-002571,2026-06-13,6137.61
TRX-002572,2026-06-09,12648.75
TRX-002573,2026-06-10,2988.05
TRX-002574,2026-06-11,10484.19
TRX-002575,2026-06-03,1856.79
TRX-002576,2026-06-13,5385.15
TRX-002577,2026-06-01,6328.1
TRX-002578,2026-05-23,5783.59
TRX-002579,2026-06-08,6538.29
TRX-002580,2026-05-27,5904.15
TRX-002581,2026-06-10,13850.59
TRX-002583,2026-06-19,2784.62
TRX-002584,2026-06-06,13745.64
TRX-002585,2026-05-24,6504.7
TRX-002586,2026-05-22,11537.12
TRX-002588,2026-05-24,9117.88
TRX-002589,2026-06-13,11547.34
TRX-002590,2026-06-18,13747.61
TRX-002591,2026-05-24,4068.81
TRX-002592,2026-05-20,9802.08
TRX-002593,2026-05-24,13480.35
TRX-002594,2026-06-05,6672.95
TRX-002595,2026-05-26,13006.06
TRX-002596,2026-06-04,14507.97
TRX-002597,2026-06-15,14467.98
TRX-002598,2026-06-01,12061.97
TRX-002599,2026-06-05,13564.96
TRX-002600,2026-05-25,11429.87
TRX-002601,2026-06-07,2325.82
TRX-002602,2026-06-08,13659.34
TRX-002603,2026-05-25,4777.86
TRX-002604,2026-05-27,1789.99
TRX-002605,2026-06-10,4369.71
TRX-002606,2026-05-31,13602.05
TRX-002607,2026-06-10,4226.39
TRX-002608,2026-06-04,9885.03
TRX-002609,2026-06-10,7781.71
TRX-002610,2026-05-21,503.62
TRX-002611,2026-06-10,5721.84
TRX-002612,2026-06-11,10916.68
TRX-002613,2026-05-31,1375.08
TRX-002614,2026-06-01,13332.71
TRX-002615,2026-05-28,8915.29
TRX-002616,2026-06-06,12844.63
TRX-002617,2026-05-25,7773.18
TRX-002619,2026-06-16,11104.43
TRX-002620,2026-06-15,13618.01
TRX-002621,2026-06-09,4932.19
TRX-002622,2026-06-06,4102.43
TRX-002623,2026-06-04,10128.24
TRX-002625,2026-06-08,14876.36
TRX-002626,2026-05-28,1214.39
TRX-002627,2026-06-05,11483.51
TRX-002628,2026-05-28,10864.83
TRX-002629,2026-05-31,5186.44
TRX-002630,2026-05-30,549.65
TRX-002631,2026-06-16,14240.13
TRX-002632,2026-06-04,5734.68
TRX-002633,2026-06-12,13970.66
TRX-002634,2026-05-31,8671.9
TRX-002635,2026-06-06,13280.03
TRX-002636,2026-06-03,4846.14
TRX-002637,2026-06-05,13320.28
TRX-002639,2026-06-10,5197.37
TRX-002640,2026-05-29,13957.64
TRX-002641,2026-05-27,7458.65
TRX-002642,2026-05-20,12302.46
TRX-002643,2026-05-25,10300.18
TRX-002644,2026-05-29,1026.32
TRX-002645,2026-05-26,9837.13
TRX-002646,2026-05-18,2680.84
TRX-002647,2026-05-26,520.21
TRX-002648,2026-05-27,8526.19
TRX-002649,2026-06-15,8783.69
TRX-002650,2026-05-30,13057.11
TRX-002651,2026-06-13,13701.87
TRX-002653,2026-05-25,9457.66
TRX-002654,2026-05-29,1228.36
TRX-002655,2026-05-27,1601.18
TRX-002656,2026-05-29,4848.43
TRX-002657,2026-06-16,2196.51
TRX-002658,2026-05-26,13499.98
TRX-002659,2026-05-20,512.28
TRX-002660,2026-06-01,3420.03
TRX-002661,2026-05-29,10791.44
TRX-002662,2026-06-12,12844.6
TRX-002663,2026-06-16,4890.82
TRX-002664,2026-06-14,6951.66
TRX-002665,2026-06-10,13485.03
TRX-002666,2026-05-26,9070.58
TRX-002667,2026-05-31,12291.72
TRX-002668,2026-06-06,2088.73
TRX-002669,2026-06-15,11171.77
TRX-002670,2026-05-26,5124.64
TRX-002671,2026-06-14,1207.24
TRX-002672,2026-06-02,634.89
TRX-002673,2026-06-13,14314.22
TRX-002674,2026-06-18,6695.58
TRX-002675,2026-06-02,1599.9
TRX-002676,2026-06-12,3113.67
TRX-002677,2026-05-28,8818.25
TRX-002678,2026-06-14,11079.29
TRX-002679,2026-05-28,1217.57
TRX-002680,2026-05-24,13011.25
TRX-002681,2026-06-06,4936.93
TRX-002682,2026-06-05,10498.6
TRX-002683,2026-06-09,13943.79
TRX-002684,2026-06-03,13517.95
TRX-002685,2026-05-28,1794.55
TRX-002686,2026-05-22,5848.9
TRX-002687,2026-06-08,10641.66
TRX-002688,2026-06-18,8392.49
TRX-002689,2026-06-17,4125.3
TRX-002690,2026-06-17,5695.85
TRX-002691,2026-05-27,13067.06
TRX-002692,2026-05-22,13601.06
TRX-002693,2026-06-05,8262.69
TRX-002694,2026-05-28,13023.55
TRX-002695,2026-05-24,10975.7
TRX-002696,2026-06-04,4660.04
TRX-002697,2026-05-29,7400.24
TRX-002698,2026-05-30,2447.24
TRX-002699,2026-06-14,9183.38
TRX-002700,2026-06-07,14329.98
TRX-002701,2026-06-19,10358.37
TRX-002702,2026-06-14,4722.31
TRX-002703,2026-06-16,11143.65
TRX-002704,2026-06-02,1800.74
TRX-002705,2026-05-31,2734.3
TRX-002706,2026-06-13,10506.82
TRX-002707,2026-05-27,9285.77
TRX-002709,2026-06-10,1779.75
TRX-002710,2026-06-03,7779.02
TRX-002711,2026-05-26,6070.99
TRX-002712,2026-06-06,12371.82
TRX-002713,2026-05-29,7413.83
TRX-002714,2026-05-26,4527.34
TRX-002716,2026-06-16,11494.28
TRX-002717,2026-06-01,10766.79
TRX-002718,2026-05-20,2234.82
TRX-002719,2026-06-14,798.02
TRX-002720,2026-06-15,7254.08
TRX-002721,2026-06-07,8349.67
TRX-002722,2026-06-05,6208.5
TRX-002723,2026-05-29,13059.61
TRX-002724,2026-06-12,1294.48
TRX-002725,2026-05-26,1191.17
TRX-002726,2026-06-05,11640.0
TRX-002727,2026-06-03,1975.78
TRX-002728,2026-06-06,4549.46
TRX-002730,2026-05-24,14301.82
TRX-002732,2026-05-30,7472.94
TRX-002733,2026-06-18,10737.33
TRX-002734,2026-05-24,6720.11
TRX-002735,2026-05-26,14056.01
TRX-002737,2026-06-04,4890.13
TRX-002738,2026-06-05,1783.53
TRX-002739,2026-06-07,6216.9
TRX-002740,2026-06-01,12602.0
TRX-002741,2026-05-26,7226.21
TRX-002742,2026-06-08,6148.04
TRX-002743,2026-05-28,5111.56
TRX-002744,2026-06-17,5746.28
TRX-002745,2026-06-05,6819.93
TRX-002746,2026-05-22,8971.19
TRX-002747,2026-06-12,6895.22
TRX-002748,2026-05-24,1504.67
TRX-002749,2026-06-01,4680.35
TRX-002750,2026-06-06,6847.36
TRX-002751,2026-06-02,4838.09
TRX-002752,2026-06-19,14121.91
TRX-002753,2026-05-18,13379.42
TRX-002754,2026-06-03,11477.93
TRX-002755,2026-06-17,2146.15
TRX-002756,2026-06-14,7465.18
TRX-002757,2026-06-16,7677.53
TRX-002758,2026-05-28,1869.59
TRX-002759,2026-05-18,3779.54
TRX-002760,2026-05-30,10871.06
TRX-002761,2026-05-24,12213.74
TRX-002763,2026-05-30,5871.23
TRX-002764,2026-06-03,13565.1
TRX-002765,2026-05-26,5229.2
TRX-002766,2026-06-11,2561.8
TRX-002767,2026-05-27,11593.04
TRX-002768,2026-06-16,11189.71
TRX-002769,2026-05-29,9862.39
TRX-002770,2026-06-17,9255.3
TRX-002771,2026-06-10,12493.57
TRX-002772,2026-06-05,5945.38
TRX-002773,2026-06-16,12429.34
TRX-002774,2026-05-21,4240.79
TRX-002775,2026-05-28,2734.57
TRX-002776,2026-06-12,12171.31
TRX-002777,2026-05-30,14060.21
TRX-002778,2026-05-22,12814.41
TRX-002780,2026-06-16,5984.06
TRX-002781,2026-05-30,9338.91
TRX-002782,2026-05-22,8156.44
TRX-002783,2026-06-08,4141.74
TRX-002784,2026-06-05,6928.75
TRX-002785,2026-05-22,13940.26
TRX-002786,2026-06-10,6920.87
TRX-002787,2026-05-25,1646.52
TRX-002788,2026-06-14,1140.37
TRX-002789,2026-06-02,14572.04
TRX-002790,2026-06-03,7483.93
TRX-002791,2026-05-30,7860.4
TRX-002792,2026-06-12,13555.96
TRX-002793,2026-06-18,14444.83
TRX-002794,2026-06-07,9318.04
TRX-002795,2026-05-26,7322.64
TRX-002796,2026-06-14,14331.43
TRX-002797,2026-05-30,10426.71
TRX-002798,2026-05-22,1155.78
TRX-002800,2026-06-06,13437.78
TRX-002801,2026-05-21,14790.68
TRX-002802,2026-05-31,13145.27
TRX-002803,2026-05-28,5491.7
TRX-002804,2026-06-04,11007.62
TRX-002805,2026-06-04,1368.12
TRX-002806,2026-06-19,12786.94
TRX-002807,2026-05-22,7143.33
TRX-002808,2026-06-06,11898.49
TRX-002809,2026-05-28,14141.4
TRX-002810,2026-06-13,5599.11
TRX-002811,2026-06-01,13473.25
TRX-002812,2026-06-08,3580.36
TRX-002813,2026-06-02,6032.29
TRX-002814,2026-06-11,1125.86
TRX-002815,2026-05-25,13662.99
TRX-002816,2026-06-09,1797.71
TRX-002817,2026-05-31,13874.66
TRX-002818,2026-06-02,13676.8
TRX-002819,2026-05-19,7323.67
TRX-002820,2026-06-05,3776.36
TRX-002821,2026-06-15,678.93
TRX-002822,2026-05-25,11807.17
TRX-002823,2026-06-16,7204.22
TRX-002824,2026-05-29,3969.15
TRX-002825,2026-05-27,1786.32
TRX-002826,2026-06-07,10666.83
TRX-002827,2026-06-14,4065.25
TRX-002828,2026-06-07,13516.27
TRX-002829,2026-06-04,1346.08
TRX-002830,2026-06-03,7170.05
TRX-002831,2026-06-10,10068.93
TRX-002832,2026-05-20,1387.15
TRX-002833,2026-06-06,9083.16
TRX-002834,2026-06-01,3347.49
TRX-002835,2026-05-28,7025.96
TRX-002836,2026-06-04,4947.08
TRX-002837,2026-05-30,5473.19
TRX-002838,2026-06-09,5297.31
TRX-002839,2026-05-22,2372.87
TRX-002840,2026-06-02,9647.44
TRX-002841,2026-06-12,2739.67
TRX-002843,2026-05-30,12181.77
TRX-002844,2026-06-10,12915.85
TRX-002845,2026-06-03,13814.53
TRX-002846,2026-05-29,1933.15
TRX-002847,2026-06-01,12813.3
TRX-002849,2026-06-02,14754.62
TRX-002850,2026-06-07,9789.07
TRX-002851,2026-06-19,12681.29
TRX-002852,2026-05-25,9162.12
TRX-002853,2026-05-24,574.67
TRX-002854,2026-05-25,3203.62
TRX-002855,2026-05-22,8981.41
TRX-002856,2026-06-05,13336.99
TRX-002857,2026-06-16,10293.08
TRX-002858,2026-06-07,11814.3
TRX-002859,2026-06-03,12816.63
TRX-002860,2026-06-03,1768.13
TRX-002861,2026-05-22,5248.69
TRX-002862,2026-06-06,14928.69
TRX-002863,2026-06-12,7402.06
TRX-002864,2026-05-24,7164.41
TRX-002866,2026-05-24,12245.51
TRX-002867,2026-05-21,7691.6
TRX-002868,2026-05-23,2060.91
TRX-002869,2026-06-04,3075.23
TRX-002870,2026-05-26,2773.34
TRX-002871,2026-06-02,9247.46
TRX-002872,2026-06-07,6161.29
TRX-002873,2026-05-29,11369.43
TRX-002874,2026-06-06,3576.19
TRX-002875,2026-05-19,13271.08
TRX-002876,2026-06-16,14151.53
TRX-002877,2026-05-31,9433.9
TRX-002878,2026-06-15,9237.43
TRX-002879,2026-05-30,9022.12
TRX-002880,2026-05-25,4951.62
TRX-002881,2026-06-01,1261.28
TRX-002882,2026-05-22,2014.19
TRX-002883,2026-06-15,3469.23
TRX-002885,2026-06-13,1358.53
TRX-002886,2026-06-10,7161.15
TRX-002887,2026-06-13,1808.88
TRX-002888,2026-05-26,6199.46
TRX-002889,2026-05-21,3040.42
TRX-002890,2026-06-02,12762.85
TRX-002891,2026-06-17,10344.05
TRX-002892,2026-06-09,4490.73
TRX-002894,2026-06-13,514.8
TRX-002895,2026-06-03,1432.66
TRX-002896,2026-06-04,3555.4
TRX-002897,2026-06-13,14595.59
TRX-002898,2026-05-22,895.55
TRX-002899,2026-06-08,13850.77
TRX-002900,2026-06-14,970.72
TRX-002901,2026-05-31,12930.84
TRX-002902,2026-05-23,660.57
TRX-002903,2026-05-30,10829.51
TRX-002904,2026-05-31,4238.0
TRX-002905,2026-06-04,6047.49
TRX-002906,2026-06-15,14854.9
TRX-002907,2026-05-20,2255.04
TRX-002908,2026-06-07,5463.17
TRX-002909,2026-06-12,3834.53
TRX-002910,2026-06-07,13872.75
TRX-002911,2026-06-03,12344.37
TRX-002912,2026-06-03,5620.54
TRX-002913,2026-05-28,6778.22
TRX-002914,2026-05-23,8951.02
TRX-002915,2026-06-04,4183.3
TRX-002916,2026-06-17,1878.19
TRX-002917,2026-05-29,13539.82
TRX-002918,2026-06-01,12118.25
TRX-002919,2026-05-25,10538.55
TRX-002920,2026-05-30,13981.54
TRX-002921,2026-05-20,14445.22
TRX-002922,2026-05-21,8819.9
TRX-002923,2026-06-02,10796.48
TRX-002924,2026-06-16,4470.94
TRX-002925,2026-06-16,5468.83
TRX-002926,2026-06-10,10852.34
TRX-002927,2026-06-02,5735.79
TRX-002928,2026-06-08,14183.05
TRX-002929,2026-05-24,12615.04
TRX-002930,2026-05-24,14951.06
TRX-002931,2026-05-29,8818.25
TRX-002932,2026-06-06,7205.71
TRX-002933,2026-06-01,1801.51
TRX-002934,2026-05-25,3181.0
TRX-002935,2026-06-16,6527.23
TRX-002936,2026-06-14,2546.32
TRX-002937,2026-06-09,1444.88
TRX-002938,2026-06-05,4674.86
TRX-002939,2026-06-16,3229.11
TRX-002940,2026-05-23,4310.49
TRX-002941,2026-05-27,11229.38
TRX-002942,2026-06-03,12557.57
TRX-002943,2026-05-26,14789.28
TRX-002944,2026-05-20,4567.52
TRX-002946,2026-06-14,6766.57
TRX-002947,2026-05-26,14385.45
TRX-002948,2026-05-28,11338.44
TRX-002949,2026-06-08,6285.61
TRX-002950,2026-06-05,13597.62
TRX-002951,2026-06-03,3072.02
TRX-002952,2026-05-19,1423.44
TRX-002953,2026-06-12,3906.76
TRX-002954,2026-06-03,4629.63
TRX-002955,2026-06-13,3758.59
TRX-002956,2026-06-03,11728.42
TRX-002957,2026-05-30,11777.14
TRX-002958,2026-05-26,10036.41
TRX-002959,2026-06-14,2151.26
TRX-002960,2026-06-03,3413.56
TRX-002961,2026-06-13,7693.37
TRX-002962,2026-06-06,3159.78
TRX-002963,2026-06-10,4982.19
TRX-002964,2026-05-23,10332.46
TRX-002965,2026-06-13,11958.7
TRX-002967,2026-05-23,4593.32
TRX-002968,2026-06-15,9546.73
TRX-002969,2026-06-12,5260.4
TRX-002970,2026-05-27,12599.17
TRX-002971,2026-05-25,14236.75
TRX-002972,2026-05-31,2399.73
TRX-002973,2026-06-10,13859.92
TRX-002974,2026-06-17,14106.79
TRX-002976,2026-06-06,5307.11
TRX-002977,2026-06-05,14547.32
TRX-002978,2026-06-13,3506.74
TRX-002981,2026-05-28,14857.08
TRX-002982,2026-06-16,11308.32
TRX-002983,2026-06-18,4704.9
TRX-002984,2026-06-11,11549.11
TRX-002985,2026-05-30,3532.14
TRX-002986,2026-06-05,8705.31
TRX-002987,2026-05-20,6052.42
TRX-002988,2026-05-20,14768.69
TRX-002989,2026-06-01,4417.52
TRX-002990,2026-06-01,7229.07
TRX-002991,2026-06-11,12829.32
TRX-002992,2026-05-19,554.97
TRX-002993,2026-06-12,3407.32
TRX-002994,2026-06-14,7984.28
TRX-002995,2026-05-25,887.56
TRX-002996,2026-06-01,13568.93
TRX-002997,2026-05-25,936.41
TRX-002998,2026-06-17,4350.77
TRX-002999,2026-06-07,6524.43
TRX-003000,2026-05-31,10599.29
TRX-003001,2026-05-23,12993.82
TRX-003002,2026-06-07,14627.02
TRX-003003,2026-05-22,13310.75
TRX-003004,2026-05-31,4475.77
TRX-003005,2026-05-21,10535.16
TRX-003006,2026-06-13,12412.16
TRX-003007,2026-06-07,8882.83
TRX-003008,2026-06-06,4705.38
TRX-003009,2026-06-14,5566.01
TRX-003010,2026-06-15,5708.16
TRX-003011,2026-06-06,6492.26
TRX-003012,2026-06-14,4432.29
TRX-003013,2026-05-31,8810.96
TRX-003014,2026-05-30,5429.38
TRX-003015,2026-06-10,13862.63
TRX-003016,2026-06-11,1269.58
TRX-003017,2026-06-13,13496.22
TRX-003018,2026-06-16,560.19
TRX-003019,2026-05-28,13899.39
TRX-003020,2026-06-11,7491.33
TRX-003021,2026-06-03,597.35
TRX-003022,2026-06-15,8698.39
TRX-003023,2026-06-08,6164.91
TRX-003024,2026-05-24,7005.31
TRX-003025,2026-06-11,14333.13
TRX-003026,2026-06-03,3102.16
TRX-003027,2026-06-04,8614.76
TRX-003028,2026-06-04,13943.07
TRX-003029,2026-06-07,9735.93
TRX-003030,2026-05-23,10702.47
TRX-003031,2026-05-28,9498.66
TRX-003032,2026-05-19,3609.63
TRX-003033,2026-06-11,1587.41
TRX-003034,2026-05-27,3807.56
TRX-003035,2026-06-03,5509.71
TRX-003036,2026-05-24,5940.54
TRX-003037,2026-05-26,14447.44
TRX-003038,2026-06-11,9682.43
TRX-003039,2026-05-24,14114.31
TRX-003040,2026-05-26,12270.43
TRX-003041,2026-06-02,4370.64
TRX-003042,2026-06-05,11702.32
TRX-003043,2026-06-16,7889.0
TRX-003044,2026-05-20,1914.94
TRX-003045,2026-05-26,8243.81
TRX-003046,2026-06-09,6082.08
TRX-003047,2026-05-22,5374.86
TRX-003048,2026-06-13,3705.39
TRX-003049,2026-06-08,13435.94
TRX-003050,2026-05-23,8793.01
TRX-003051,2026-05-22,10535.73
TRX-003052,2026-05-31,10684.97
TRX-003053,2026-06-05,1541.32
TRX-003054,2026-05-19,1196.05
TRX-003055,2026-06-15,2413.58
TRX-003056,2026-05-22,9496.59
TRX-003057,2026-06-18,7662.12
TRX-003058,2026-06-09,11944.19
TRX-003059,2026-05-27,10244.99
TRX-003060,2026-05-18,9523.37
TRX-003061,2026-06-15,6405.48
TRX-003062,2026-06-14,4120.59
TRX-003063,2026-06-05,6061.61
TRX-003064,2026-06-08,8579.35
TRX-003065,2026-06-05,802.07
TRX-003066,2026-05-30,4791.99
TRX-003067,2026-05-26,7543.44
TRX-003068,2026-05-26,10733.65
TRX-003069,2026-05-25,6749.58
TRX-003070,2026-06-08,6555.06
TRX-003071,2026-06-12,2812.07
TRX-003072,2026-06-02,11125.58
TRX-003073,2026-06-08,6110.9
TRX-003074,2026-05-29,10973.57
TRX-003075,2026-06-08,7234.1
TRX-003076,2026-05-28,1204.98
TRX-003077,2026-06-03,4001.03
TRX-003078,2026-05-25,12730.09
TRX-003079,2026-05-21,2318.18
TRX-003080,2026-06-09,12775.72
TRX-003081,2026-05-22,6177.16
TRX-003082,2026-05-22,8778.04
TRX-003083,2026-06-08,7481.96
TRX-003084,2026-05-19,10241.97
TRX-003085,2026-05-29,9923.42
TRX-003086,2026-05-29,7063.6
TRX-003087,2026-06-06,2529.76
TRX-003088,2026-05-31,11095.34
TRX-003089,2026-06-01,12237.34
TRX-003090,2026-06-08,12121.76
TRX-003091,2026-06-02,2470.77
TRX-003092,2026-05-25,8879.86
TRX-003093,2026-05-29,13385.63
TRX-003095,2026-06-07,13070.56
TRX-003096,2026-06-04,12353.27
TRX-003097,2026-05-23,11609.79
TRX-003098,2026-06-08,7151.14
TRX-003099,2026-06-18,2406.82
TRX-003100,2026-06-18,13619.31
TRX-003101,2026-06-04,9792.57
TRX-003102,2026-06-01,13606.36
TRX-003103,2026-05-22,5823.39
TRX-003104,2026-06-12,14537.35
TRX-003105,2026-06-16,3998.68
TRX-003106,2026-05-31,4490.14
TRX-003107,2026-06-04,11455.54
TRX-003108,2026-06-03,5668.3
TRX-003109,2026-06-02,2659.11
TRX-003110,2026-05-29,8189.43
TRX-003111,2026-05-31,3035.61
TRX-003112,2026-06-11,14560.68
TRX-003113,2026-05-31,12698.8
TRX-003115,2026-06-01,9599.45
TRX-003116,2026-06-14,12685.39
TRX-003117,2026-06-12,3403.32
TRX-003118,2026-05-23,10219.56
TRX-003119,2026-05-27,6777.47
TRX-003120,2026-05-28,3596.81
TRX-003121,2026-05-24,11534.8
TRX-003122,2026-05-22,1666.2
TRX-003124,2026-06-11,12829.41
TRX-003125,2026-05-26,3590.53
TRX-003126,2026-05-24,2687.42
TRX-003127,2026-06-09,10731.04
TRX-003128,2026-05-27,11117.02
TRX-003129,2026-06-12,6632.19
TRX-003130,2026-06-07,11788.69
TRX-003131,2026-05-29,7852.18
